prim2_common,prim1_common,strat_id,psu_id,id_code,MODE_FX,MODE_F,AREA_X,AREA,ST,CNTY,INTSITE,HRSF,FFDAYS12,FFDAYS2,CNTY_RES,ST_RES,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,SUB_REG,REG_RES,WAVE,ADD_HRS,COASTAL,CATCH,year,ASG_CODE,month,kod,MODE_ASG,new_list,ON_LIST,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,county,add_ph,DATE1,PRIM1,PRIM2,DIST,ZIP,TIME,GEAR,PVT_RES,SEP_FISH,AGE,F_BY_P,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,BLUEFISH,198155108109we,1006419810920127,1006419810920006,3,1,5,4,10,1,27,3,12,6,5,10,1,1,0,0,0,5,5,5,1.8,Y,2,1981,1006419810920,09,we,,,,1006419810920006,,,,8,,1,27APR93:15:45,8835250101,,8,,1640,1,1,8,8,8,239.79905486,198155108109we,,0,1006419810920006
,,198155108210wd,100641981101552,1006419811015006,3,5,5,4,10,5,2,8,40,10,3,10,1,1,0,0,0,5,5,5,4,Y,2,1981,1006419811015,10,wd,,,,1006419811015006,,,,8,,1,27APR93:15:45,,,8,,1350,1,1,8,8,8,284.16274685,198155108210wd,,0,1006419811015006
,,198155108110wd,100641981100252,1006419811002007,3,1,5,4,10,5,2,2,10,2,1,10,1,1,0,0,0,5,5,5,,Y,2,1981,1006419811002,10,wd,,,,1006419811002007,,,,8,,1,27APR93:15:45,,,8,,1700,1,1,8,8,8,284.16274685,198155108110wd,,0,1006419811002007
,,198155108109we,1006419810920127,1006419810920004,3,1,5,4,10,1,27,3,10,5,133,42,1,1,1,0,0,5,5,5,0,O,2,1981,1006419810920,09,we,,,,1006419810920004,2,0,6,8,,1,27APR93:15:45,,,8,,1515,1,1,8,8,8,212.96685954,198155108109we,,0,1006419810920004
,,198155108110we,1006419811017127,1006419811017002,3,4,5,4,10,1,27,2,25,10,1,10,1,1,0,0,0,5,5,5,,Y,2,1981,1006419811017,10,we,,,,1006419811017002,,,,8,,1,27APR93:15:45,,,8,,1030,1,1,8,8,8,239.79905486,198155108110we,,0,1006419811017002
,BLUEFISH,198155108109we,1006419810920127,1006419810920001,3,1,5,4,10,1,27,3,10,3,5,10,1,1,1,0,0,5,5,5,0,Y,2,1981,1006419810920,09,we,,,,1006419810920001,2,,,8,,1,27APR93:15:45,8835250101,,8,,1350,1,1,8,8,8,239.79905486,198155108109we,,0,1006419810920001
,,198155108110we,1006419811017127,1006419811017012,3,4,5,4,10,1,27,3,10,6,1,10,1,1,0,0,0,5,5,5,3.5,Y,2,1981,1006419811017,10,we,,,,1006419811017012,,,,8,,3,27APR93:15:45,,,8,,1550,1,1,8,8,8,239.79905486,198155108110we,,0,1006419811017012
,,198155108109we,100641981091952,1006419810919012,3,4,5,4,10,5,2,3,2,2,510,24,1,1,0,0,0,5,5,5,,O,2,1981,1006419810919,09,we,,,,1006419810919012,,,,8,,1,27APR93:15:45,,,8,,1650,1,1,8,8,8,212.96685954,198155108109we,,0,1006419810919012
,,198155108110we,1006419811025127,1006419811025005,3,4,5,4,10,1,27,2,30,15,5,10,2,1,0,0,0,5,5,5,0.5,Y,2,1981,1006419811025,10,we,,,,1006419811025005,,,,8,,9,27APR93:15:45,,,8,,1320,1,1,8,8,8,239.79905486,198155108110we,,0,1006419811025005
,,198155108210wd,1006419811019565,1006419811019005,3,5,5,4,10,5,65,3,20,6,45,42,1,1,0,0,0,5,5,5,3,O,2,1981,1006419811019,10,wd,,,,1006419811019005,,,,8,,1,27APR93:15:45,,,8,,1230,1,1,8,8,8,252.36649841,198155108210wd,,0,1006419811019005
,BLUEFISH,198155108109we,100641981091952,1006419810919008,3,4,5,4,10,5,2,3,10,1,11,42,1,1,1,0,0,5,5,5,0,O,2,1981,1006419810919,09,we,,,,1006419810919008,2,0,2,8,,1,27APR93:15:45,8835250101,,8,,1445,1,1,8,8,8,212.96685954,198155108109we,,0,1006419810919008
,BLUEFISH,198155108210wd,1006419811019565,1006419811019009,3,5,5,4,10,5,65,2,20,6,5,10,1,1,0,0,0,5,5,5,1,Y,2,1981,1006419811019,10,wd,,,,1006419811019009,,,,8,,1,27APR93:15:45,8835250101,,8,,1420,1,1,8,8,8,284.16274685,198155108210wd,,0,1006419811019009
,,198155108110we,1006419811018127,1006419811018002,3,4,5,4,10,1,27,5,30,18,1,10,1,1,0,0,0,5,5,5,,Y,2,1981,1006419811018,10,we,,,,1006419811018002,,,,8,,1,27APR93:15:45,,,8,,1050,1,1,8,8,8,239.79905486,198155108110we,,0,1006419811018002
,,198155108110we,1006419811025527,1006419811025006,3,4,5,4,10,5,27,2,90,25,1,10,1,1,0,0,0,5,5,5,,Y,2,1981,1006419811025,10,we,,,,1006419811025006,,,,8,,1,27APR93:15:45,,,8,,1345,1,1,8,8,8,627.77622744,198155108110we,,0,1006419811025006
,,198155108110we,1006419811018127,1006419811018006,3,4,5,4,10,1,27,5,30,15,45,42,1,1,0,0,0,5,5,5,1,O,2,1981,1006419811018,10,we,,,,1006419811018006,,,,8,,1,27APR93:15:45,,,8,,1300,1,1,8,8,8,212.96685954,198155108110we,,0,1006419811018006
,,198155108110we,1006419811017127,1006419811017013,3,4,5,4,10,1,27,4,20,10,11,24,1,1,0,0,0,5,5,5,4,O,2,1981,1006419811017,10,we,,,,1006419811017013,,,,8,,1,27APR93:15:45,,,8,,1615,1,1,8,8,8,212.96685954,198155108110we,,0,1006419811017013
,,198155108109we,100641981091952,1006419810919004,3,4,5,4,10,5,2,3,20,6,11,42,1,1,0,0,0,5,5,5,,O,2,1981,1006419810919,09,we,,,,1006419810919004,,,,8,,1,27APR93:15:45,,,8,,1205,1,1,8,8,8,212.96685954,198155108109we,,0,1006419810919004
,,198155108110we,1006419811018127,1006419811018001,3,4,5,4,10,1,27,5,25,16,1,10,1,1,0,0,0,5,5,5,,Y,2,1981,1006419811018,10,we,,,,1006419811018001,,,,8,,1,27APR93:15:45,,,8,,1010,1,1,8,8,8,239.79905486,198155108110we,,0,1006419811018001
,BLUEFISH,198155108110we,1006419811018127,1006419811018003,3,4,5,4,10,1,27,5,20,6,5,10,1,1,1,0,0,5,5,5,2,Y,2,1981,1006419811018,10,we,,,,1006419811018003,2,,,8,,1,27APR93:15:45,8835250101,,8,,1115,1,1,8,8,8,239.79905486,198155108110we,,0,1006419811018003
,,198155108109we,100641981091952,1006419810919002,3,4,5,4,10,5,2,2,20,10,3,10,1,1,0,3,0,5,5,5,0,Y,1,1981,1006419810919,09,we,,,,1006419810919002,2,3,0,8,,3,27APR93:15:45,,,8,,1115,1,1,8,8,1,239.79905486,198155108109we,,0,1006419810919002
,,198155108109we,100641981091952,1006419810919010,3,4,5,4,10,5,2,2,20,10,1,10,1,1,0,0,0,5,5,5,,Y,2,1981,1006419810919,09,we,,,,1006419810919010,,,,8,,3,27APR93:15:45,,,8,,1545,1,1,8,8,8,239.79905486,198155108109we,,0,1006419810919010
,,198155108109we,100641981091952,1006419810919009,3,4,5,4,10,5,2,2,10,1,11,42,1,1,1,0,0,5,5,5,0,O,2,1981,1006419810919,09,we,,,,1006419810919009,2,0,3,8,,1,27APR93:15:45,,,8,,1515,1,1,8,8,8,212.96685954,198155108109we,,0,1006419810919009
,,198155108210wd,1006419811019565,1006419811019004,3,5,5,4,10,5,65,2,12,5,1,10,1,1,1,0,0,5,5,5,1,Y,2,1981,1006419811019,10,wd,,,,1006419811019004,2,,,8,,1,27APR93:15:45,,,8,,1150,1,1,8,8,8,284.16274685,198155108210wd,,0,1006419811019004
,,198155108109wd,100641981091851,1006419810918011,3,1,5,4,10,5,1,3,10,4,5,10,1,1,1,0,0,5,5,5,2,Y,2,1981,1006419810918,09,wd,,,,1006419810918011,2,0,3,8,,1,27APR93:15:45,,,8,,1530,1,1,8,8,8,284.16274685,198155108109wd,,0,1006419810918011
,,198155108110we,1006419811018127,1006419811018005,3,4,5,4,10,1,27,5,12,6,5,10,1,1,1,0,0,5,5,5,1,Y,2,1981,1006419811018,10,we,,,,1006419811018005,2,0,3,8,,1,27APR93:15:45,,,8,,1230,1,1,8,8,8,239.79905486,198155108110we,,0,1006419811018005
,,198155108210wd,1006419811019565,1006419811019006,3,5,5,4,10,5,65,3,20,6,5,10,1,1,0,10,0,5,5,5,0,Y,1,1981,1006419811019,10,wd,,,,1006419811019006,2,15,0,8,,3,27APR93:15:45,,,8,,1240,1,1,8,8,1,284.16274685,198155108210wd,,0,1006419811019006
,,198155108110we,1006419811018127,1006419811018008,3,4,5,4,10,1,27,1,998,98,5,10,9,1,0,0,0,5,5,5,,Y,2,1981,1006419811018,10,we,,,,1006419811018008,,,,8,,3,27APR93:15:45,,,8,,1350,1,9,8,8,8,239.79905486,198155108110we,,0,1006419811018008
,,198155108109wd,100641981091851,1006419810918008,3,4,5,4,10,5,1,2,5,1,71,42,1,1,1,0,0,5,5,5,0,O,2,1981,1006419810918,09,wd,,,,1006419810918008,2,0,2,8,,1,27APR93:15:45,,,8,,1420,1,1,8,8,8,252.36649841,198155108109wd,,0,1006419810918008
,,198155108210wd,1006419811006171,1006419811006004,3,5,5,4,10,1,71,1,998,98,3,10,9,1,0,0,0,5,5,5,,Y,2,1981,1006419811006,10,wd,,,,1006419811006004,,,,8,,3,27APR93:15:45,,,8,,1350,1,9,8,8,8,743.91709886,198155108210wd,,0,1006419811006004
,,198155108109wd,100641981091851,1006419810918007,3,4,5,4,10,5,1,2.5,5,4,71,42,1,1,1,0,0,5,5,5,0,O,2,1981,1006419810918,09,wd,,,,1006419810918007,2,0,3,8,,1,27APR93:15:45,,,8,,1410,1,1,8,8,8,252.36649841,198155108109wd,,0,1006419810918007
,,198155108110we,1006419811018127,1006419811018004,3,4,5,4,10,1,27,5,25,6,5,10,1,1,1,0,0,5,5,5,2,Y,2,1981,1006419811018,10,we,,,,1006419811018004,2,,,8,,1,27APR93:15:45,,,8,,1150,1,1,8,8,8,239.79905486,198155108110we,,0,1006419811018004
,,198155108110we,1006419811017127,1006419811017004,3,4,5,4,10,1,27,2,10,5,71,42,1,1,0,0,0,5,5,5,1,O,2,1981,1006419811017,10,we,,,,1006419811017004,,,,8,,1,27APR93:15:45,,,8,,1150,1,1,8,8,8,212.96685954,198155108110we,,0,1006419811017004
,,198155108210wd,1006419811019565,1006419811019008,3,5,5,4,10,5,65,3,20,6,5,10,1,1,0,0,0,5,5,5,,Y,2,1981,1006419811019,10,wd,,,,1006419811019008,,,,8,,1,27APR93:15:45,,,8,,1320,1,1,8,8,8,284.16274685,198155108210wd,,0,1006419811019008
,,198155108109we,1006419810920127,1006419810920002,3,1,5,4,10,1,27,2,20,10,1,10,1,1,0,0,0,5,5,5,,Y,2,1981,1006419810920,09,we,,,,1006419810920002,,,,8,,3,27APR93:15:45,,,8,,1430,1,1,8,8,8,239.79905486,198155108109we,,0,1006419810920002
,,198155108110wd,100641981100252,1006419811002006,3,1,5,4,10,5,2,2,20,6,29,42,1,1,1,0,0,5,5,5,2,O,2,1981,1006419811002,10,wd,,,,1006419811002006,2,0,3,8,,1,27APR93:15:45,,,8,,1600,1,1,8,8,8,252.36649841,198155108110wd,,0,1006419811002006
,,198155108210wd,1006419811026565,1006419811026001,3,5,5,4,10,5,65,3,20,13,5,10,2,1,0,0,0,5,5,5,,Y,2,1981,1006419811026,10,wd,,,,1006419811026001,,,,8,,9,27APR93:15:45,,,8,,1100,1,1,8,8,8,284.16274685,198155108210wd,,0,1006419811026001
,,198155108109wd,100641981091851,1006419810918003,3,4,5,4,10,5,1,3,1,1,41,42,1,1,0,0,0,5,5,5,,O,2,1981,1006419810918,09,wd,,,,1006419810918003,,,,8,,1,27APR93:15:45,,,8,,1150,1,1,8,8,8,252.36649841,198155108109wd,,0,1006419810918003
,,198155108110wd,100641981102052,1006419811020002,3,2,5,4,10,5,2,1,998,98,5,10,9,1,1,0,0,5,5,5,0,Y,2,1981,1006419811020,10,wd,,,,1006419811020002,2,0,5,8,,3,27APR93:15:45,,,8,,950,1,9,8,8,8,284.16274685,198155108110wd,,0,1006419811020002
,,198155108109wd,100641981091851,1006419810918001,3,4,5,4,10,5,1,3,10,5,1,10,1,1,0,0,0,5,5,5,,Y,2,1981,1006419810918,09,wd,,,,1006419810918001,,,,8,,1,27APR93:15:45,,,8,,1100,1,1,8,8,8,284.16274685,198155108109wd,,0,1006419810918001
,,198155108109we,1006419810920127,1006419810920005,3,1,5,4,10,1,27,3,12,6,33,24,1,1,0,0,0,5,5,5,1,O,2,1981,1006419810920,09,we,,,,1006419810920005,,,,8,,1,27APR93:15:45,,,8,,1600,1,1,8,8,8,212.96685954,198155108109we,,0,1006419810920005
,,198155108109wd,100641981091752,1006419810917009,3,4,5,4,10,5,2,1,998,98,11,24,9,1,0,0,0,5,5,5,,O,2,1981,1006419810917,09,wd,,,,1006419810917009,,,,8,,3,05JUN90:08:59,,,8,,1610,1,9,8,8,8,252.36649841,198155108109wd,,0,1006419810917009
,BLUEFISH,198155108209wd,100641981091752,1006419810917006,3,5,5,4,10,5,2,5,20,14,3,10,1,1,0,0,0,5,5,5,,Y,2,1981,1006419810917,09,wd,,,,1006419810917006,,,,8,,1,27APR93:15:45,8835250101,,8,,1500,1,1,8,8,8,284.16274685,198155108209wd,,0,1006419810917006
,BLUEFISH,198155108209wd,100641981091752,1006419810917005,3,5,5,4,10,5,2,3,5,4,45,42,1,1,0,0,0,5,5,5,,O,2,1981,1006419810917,09,wd,,,,1006419810917005,,,,8,,1,27APR93:15:45,8835250101,,8,,1430,1,1,8,8,8,252.36649841,198155108209wd,,0,1006419810917005
,,198155108209wd,100641981091752,1006419810917004,3,5,5,4,10,5,2,3,5,5,3,10,1,1,0,0,0,5,5,5,,Y,2,1981,1006419810917,09,wd,,,,1006419810917004,,,,8,,1,27APR93:15:45,,,8,,1415,1,1,8,8,8,284.16274685,198155108209wd,,0,1006419810917004
,,198155108209wd,100641981091752,1006419810917003,3,5,5,4,10,5,2,3,20,12,91,42,1,1,1,0,0,5,5,5,0,O,2,1981,1006419810917,09,wd,,,,1006419810917003,2,0,2,8,,1,27APR93:15:45,,,8,,1400,1,1,8,8,8,252.36649841,198155108209wd,,0,1006419810917003
,,198155108209wd,100641981091752,1006419810917002,3,5,5,4,10,5,2,7,20,12,5,10,1,1,0,0,0,5,5,5,,Y,2,1981,1006419810917,09,wd,,,,1006419810917002,,,,8,,1,27APR93:15:45,,,8,,1330,1,1,8,8,8,284.16274685,198155108209wd,,0,1006419810917002
,,198155108209wd,100641981091752,1006419810917001,3,5,5,4,10,5,2,3,2,2,5,10,1,1,0,2,0,5,5,5,0,Y,1,1981,1006419810917,09,wd,,,,1006419810917001,2,2,0,8,,3,27APR93:15:45,,,8,,1300,1,1,8,8,1,284.16274685,198155108209wd,,0,1006419810917001
,BLUEFISH,198155108710we,1007819811017532,1007819811017013,7,8,1,1,10,5,32,2,41,9,3,10,1,1,1,0,0,5,5,5,0,Y,2,1981,1007819811017,10,we,,,,1007819811017013,1,,,8,,1,27APR93:15:45,8835250101,,1,,1810,1,1,8,8,8,4747.4170911,198155108710we,,0,1007819811017013
,,198155108710we,1007819811017532,1007819811017009,7,8,1,1,10,5,32,8,140,45,5,24,1,1,1,0,0,5,5,5,0,O,2,1981,1007819811017,10,we,,,,1007819811017009,1,0,6,8,,1,27APR93:15:45,,,1,,1650,1,1,8,8,8,1040.7981885,198155108710we,,0,1007819811017009
,,198155108710we,1007819811017532,1007819811017008,7,8,1,1,10,5,32,8,100,45,3,10,1,1,2,0,0,5,5,5,0,Y,2,1981,1007819811017,10,we,,,,1007819811017008,1,,,8,,1,27APR93:15:45,,,1,,1525,1,1,8,8,8,4747.4170911,198155108710we,,0,1007819811017008
,,198155108710we,1007819811017532,1007819811017002,7,8,1,1,10,5,32,6,4,4,5,24,1,1,0,0,0,5,5,5,,O,2,1981,1007819811017,10,we,,,,1007819811017002,,,,8,,1,27APR93:15:45,,,1,,1140,1,1,8,8,8,1040.7981885,198155108710we,,0,1007819811017002
,,198155108710we,1007819811017532,1007819811017001,7,8,1,1,10,5,32,6,4,4,5,24,1,1,0,0,0,5,5,5,,O,2,1981,1007819811017,10,we,,,,1007819811017001,,,,8,,1,27APR93:15:45,,,1,,1130,1,1,8,8,8,1040.7981885,198155108710we,,0,1007819811017001
,,198155108709we,100781981091953,1007819810919010,7,8,1,1,10,5,3,5,40,8,31,24,1,1,0,3,0,5,5,5,0,O,1,1981,1007819810919,09,we,,,,1007819810919010,1,1,0,8,,1,27APR93:15:45,,,1,,1650,1,1,1,8,2,1040.7981885,198155108709we,,0,1007819810919010
,SUMMER FLOUNDER,198155108710wd,1007819811016532,1007819811016005,7,8,1,1,10,5,32,9.5,5,3,5,10,1,1,2,0,0,5,5,5,0,Y,2,1981,1007819811016,10,wd,,,,1007819811016005,1,0,19,8,,1,27APR93:15:45,8857030301,,1,,1330,1,1,8,8,8,6391.6783156,198155108710wd,,0,1007819811016005
,WEAKFISH,198155108710we,1007819811017532,1007819811017003,7,8,1,1,10,5,32,4,25,5,5,34,1,1,0,0,0,5,5,5,,O,2,1981,1007819811017,10,we,,,,1007819811017003,,,,8,,1,27APR93:15:45,8835440104,,1,,1210,1,1,8,8,8,1040.7981885,198155108710we,,0,1007819811017003
,BLUEFISH,198155108710we,1007819811017532,1007819811017011,7,8,1,1,10,5,32,4,150,40,3,10,1,1,0,0,0,5,5,5,,Y,2,1981,1007819811017,10,we,,,,1007819811017011,,,,8,,1,27APR93:15:45,8835250101,,1,,1735,1,1,8,8,8,4747.4170911,198155108710we,,0,1007819811017011
,WEAKFISH,198155108709we,100781981092053,1007819810920012,7,8,1,1,10,5,3,3,0,0,11,42,1,1,0,0,0,5,5,5,,O,2,1981,1007819810920,09,we,,,,1007819810920012,,,,8,,1,27APR93:15:45,8835440104,,1,,1710,1,1,8,8,8,1040.7981885,198155108709we,,0,1007819810920012
,WEAKFISH,198155108709we,100781981092053,1007819810920011,7,8,1,1,10,5,3,3,30,25,21,24,1,1,1,0,0,5,5,5,0,O,2,1981,1007819810920,09,we,,,,1007819810920011,1,,,8,,1,27APR93:15:45,8835440104,,1,,1625,1,1,8,8,8,1040.7981885,198155108709we,,0,1007819810920011
,WEAKFISH,198155108709we,100781981092053,1007819810920010,7,8,1,1,10,5,3,3,4,2,11,42,1,1,0,0,0,5,5,5,,O,2,1981,1007819810920,09,we,,,,1007819810920010,,,,8,,1,27APR93:15:45,8835440104,,1,,1600,1,1,8,8,8,1040.7981885,198155108709we,,0,1007819810920010
,,198155108709we,100781981092053,1007819810920009,7,8,1,1,10,5,3,6,3,1,1,11,1,1,1,0,0,5,5,5,0,O,2,1981,1007819810920,09,we,,,,1007819810920009,1,,,8,,1,27APR93:15:45,,,1,,1530,1,1,8,8,8,1040.7981885,198155108709we,,0,1007819810920009
,,198155108710wd,100641981101957,1006419811019002,7,8,1,1,10,5,7,1,998,98,5,10,9,1,0,0,0,5,5,5,,Y,2,1981,1006419811019,10,wd,,,,1006419811019002,,,,8,,3,27APR93:15:45,,,1,,1000,1,9,8,8,8,6961.9674617,198155108710wd,,0,1006419811019002
,SUMMER FLOUNDER,198155108709we,100781981091953,1007819810919007,7,8,1,1,10,5,3,5,60,12,47,24,1,1,0,0,0,5,5,5,,O,2,1981,1007819810919,09,we,,,,1007819810919007,,,,8,,1,27APR93:15:45,8857030301,,1,,1520,1,1,8,8,8,1040.7981885,198155108709we,,0,1007819810919007
,,198155108710we,1007819811017532,1007819811017012,7,8,1,1,10,5,32,4.5,2,0,25,24,1,1,0,0,0,5,5,5,,O,2,1981,1007819811017,10,we,,,,1007819811017012,,,,8,,1,27APR93:15:45,,,1,,1755,1,1,8,8,8,1040.7981885,198155108710we,,0,1007819811017012
,TAUTOG,198155108710wd,1007819811016532,1007819811016004,7,8,1,1,10,5,32,5,100,16,43,24,1,1,1,0,0,5,5,5,0,O,2,1981,1007819811016,10,wd,,,,1007819811016004,1,0,10,8,,1,27APR93:15:45,8839010101,,1,,1250,1,1,8,8,8,1401.2771754,198155108710wd,,0,1007819811016004
,BLUEFISH,198155108710we,1007819811017532,1007819811017007,7,8,1,1,10,5,32,3,12,4,5,24,1,1,0,0,0,5,5,5,,O,2,1981,1007819811017,10,we,,,,1007819811017007,,,,8,,1,27APR93:15:45,8835250101,,1,,1440,1,1,8,8,8,1040.7981885,198155108710we,,0,1007819811017007
,SUMMER FLOUNDER,198155108710wd,1007819811016532,1007819811016006,7,8,1,1,10,5,32,9.5,5,3,11,33,1,1,2,0,0,5,4,5,0,O,2,1981,1007819811016,10,wd,,,,1007819811016006,1,0,4,8,,1,27APR93:15:45,8857030301,,1,,1405,1,1,8,8,8,1401.2771754,198155108710wd,,0,1007819811016006
,BLUEFISH,198155108710we,1001519811017532,1001519811017015,7,8,1,1,10,5,32,3,13,4,5,10,1,1,0,6,0,5,5,5,0,Y,1,1981,1001519811017,10,we,,,,1001519811017015,1,4,0,8,,1,27APR93:15:45,8835250101,,1,,1830,1,1,8,8,1,4747.4170911,198155108710we,,0,1001519811017015
,,198155108710we,1007819811017532,1007819811017010,7,8,1,1,10,5,32,4,150,40,5,10,1,1,0,0,0,5,5,5,,Y,2,1981,1007819811017,10,we,,,,1007819811017010,,,,8,,1,27APR93:15:45,,,1,,1700,1,1,8,8,8,4747.4170911,198155108710we,,0,1007819811017010
,WEAKFISH,198155108709we,100781981091953,1007819810919015,7,8,1,1,10,5,3,7,5,2,31,24,1,1,0,10,0,5,5,5,0,O,1,1981,1007819810919,09,we,,,,1007819810919015,1,10,0,8,,1,27APR93:15:45,8835440104,,1,,1805,1,1,1,8,2,1040.7981885,198155108709we,,0,1007819810919015
,,198155108709we,100781981091953,1007819810919011,7,8,1,1,10,5,3,5.5,40,8,31,24,1,1,2,0,0,5,5,5,0,O,2,1981,1007819810919,09,we,,,,1007819810919011,1,,,8,,1,27APR93:15:45,,,1,,1710,1,1,8,8,8,1040.7981885,198155108709we,,0,1007819810919011
,,198155108709we,100781981092053,1007819810920002,7,8,1,1,10,5,3,2.5,0,0,11,42,1,1,1,0,0,5,5,5,0,O,2,1981,1007819810920,09,we,,,,1007819810920002,1,0,1,8,,1,27APR93:15:45,,,1,,1200,1,1,8,8,8,1040.7981885,198155108709we,,0,1007819810920002
,SUMMER FLOUNDER,198155108709we,100781981091953,1007819810919004,7,8,2,1,10,5,3,5,12,9,45,24,1,1,0,2,0,5,5,5,0,O,1,1981,1007819810919,09,we,,,,1007819810919004,1,2,0,8,,1,05JUN90:08:59,8857030301,,2,,1415,1,1,1,8,2,197.74236928,198155108709we,,0,1007819810919004
,WEAKFISH,198155108709we,100781981091953,1007819810919003,7,8,2,1,10,5,3,5,20,6,5,10,1,0,0,0,1,5,5,5,,Y,3,1981,1007819810919,09,we,,,,1007819810919003,,,,8,,1,27APR93:15:45,8835440104,,2,,1345,1,1,8,8,8,901.96688847,198155108709we,,0,1007819810919001
,,198155108709we,100781981092053,1007819810920008,7,8,2,1,10,5,3,3,0,0,95,42,1,1,0,5,0,5,5,5,0,O,1,1981,1007819810920,09,we,,,,1007819810920008,1,5,0,8,,1,27APR93:15:45,,,2,,1450,1,1,1,8,2,197.74236928,198155108709we,,0,1007819810920008
,WEAKFISH,198155108709we,100781981092053,1007819810920006,7,8,2,1,10,5,3,3,13,5,27,36,1,1,0,0,0,5,5,5,,O,2,1981,1007819810920,09,we,,,,1007819810920006,,,,8,,1,27APR93:15:45,8835440104,,2,,1400,1,1,8,8,8,197.74236928,198155108709we,,0,1007819810920006
,TAUTOG,198155108709we,100781981092053,1007819810920007,7,8,2,1,10,5,3,6,25,12,3,10,1,1,2,3,0,5,5,5,0,Y,1,1981,1007819810920,09,we,,,,1007819810920007,1,1,0,8,,1,27APR93:15:45,8839010101,,2,,1415,1,1,1,8,2,901.96688847,198155108709we,,0,1007819810920007
,WEAKFISH,198155108709we,100781981092053,1007819810920005,7,8,2,1,10,5,3,3,13,5,25,24,1,1,0,0,0,5,5,5,,O,2,1981,1007819810920,09,we,,,,1007819810920005,,,,8,,1,27APR93:15:45,8835440104,,2,,1335,1,1,8,8,8,197.74236928,198155108709we,,0,1007819810920005
WEAKFISH,SUMMER FLOUNDER,198155108709we,100781981091953,1007819810919006,7,8,2,1,10,5,3,5,60,12,47,24,1,1,0,0,0,5,5,5,,O,2,1981,1007819810919,09,we,,,,1007819810919006,,,,8,,1,27APR93:15:45,8857030301,8835440104,2,,1510,1,1,8,8,8,197.74236928,198155108709we,,0,1007819810919006
,SUMMER FLOUNDER,198155108709we,100781981091953,1007819810919005,7,8,2,1,10,5,3,5,12,9,45,24,1,1,0,1,0,5,5,5,0,O,1,1981,1007819810919,09,we,,,,1007819810919005,1,1,0,8,,1,27APR93:15:45,8857030301,,2,,1430,1,1,8,8,1,197.74236928,198155108709we,,0,1007819810919005
,WEAKFISH,198155108709we,100781981091953,1007819810919002,7,8,2,1,10,5,3,5,20,6,5,10,1,0,0,0,1,5,5,5,,Y,3,1981,1007819810919,09,we,,,,1007819810919002,,,,8,,1,27APR93:15:45,8835440104,,2,,1335,1,1,8,8,8,901.96688847,198155108709we,,0,1007819810919001
,,198155108710we,1001319811017532,1001319811017014,7,8,2,1,10,5,32,3.5,10,4,15,24,1,1,0,2,0,5,5,5,0,O,1,1981,1001319811017,10,we,,,,1001319811017014,1,2,0,8,,1,05JUN90:08:59,,,2,,1820,1,1,8,8,1,197.74236928,198155108710we,,0,1001319811017014
,WEAKFISH,198155108709we,100781981092053,1007819810920004,7,8,2,1,10,5,3,3,13,5,25,24,1,1,0,0,0,5,5,5,,O,2,1981,1007819810920,09,we,,,,1007819810920004,,,,8,,1,27APR93:15:45,8835440104,,2,,1325,1,1,8,8,8,197.74236928,198155108709we,,0,1007819810920004
,WEAKFISH,198155108709we,100781981091953,1007819810919001,7,8,2,1,10,5,3,5,20,6,5,10,1,3,2,6,0,5,5,5,0,Y,1,1981,1007819810919,09,we,,,,1007819810919001,1,,,8,,1,27APR93:15:45,8835440104,,2,,1325,1,1,2,8,2,901.96688847,198155108709we,,0,1007819810919001
,,198155108709we,1006419810913515,1006419810913008,7,8,5,4,10,5,15,4,12,6,3,24,1,1,1,0,0,5,5,5,0,O,2,1981,1006419810913,09,we,,,,1006419810913008,1,0,3,8,,1,05JUN90:08:59,,,8,,1430,1,1,8,8,8,278.26571492,198155108709we,,0,1006419810913008
,,198155108709we,1006419810913515,1006419810913011,7,8,5,4,10,5,15,2,5,3,3,10,1,1,0,0,0,5,5,5,,Y,2,1981,1006419810913,09,we,,,,1006419810913011,,,,8,,1,27APR93:15:45,,,8,,1540,1,1,8,8,8,1269.259906,198155108709we,,0,1006419810913011
,,198155108709wd,100641981092554,1006419810925002,7,8,5,4,10,5,4,1,10,5,1,10,2,1,0,0,0,5,5,5,,Y,2,1981,1006419810925,09,wd,,,,1006419810925002,,,,8,,9,27APR93:15:45,,,8,,830,1,1,8,8,8,1708.8662872,198155108709wd,,0,1006419810925002
,WEAKFISH,198155108709wd,100781981091853,1007819810918009,7,8,5,4,10,5,3,3.5,200,18,9,42,1,0,0,0,1,5,5,5,,O,3,1981,1007819810918,09,wd,,,,1007819810918009,,,,8,,2,27APR93:15:45,8835440104,,8,,1705,1,1,8,8,8,374.64265345,198155108709wd,,0,1007819810918007
,BLUEFISH,198155108709wd,100781981091853,1007819810918003,7,8,5,4,10,5,3,4,20,8,11,42,1,1,0,0,0,5,5,5,,O,2,1981,1007819810918,09,wd,,,,1007819810918003,,,,8,,2,27APR93:15:45,8835250101,,8,,1330,1,1,8,8,8,374.64265345,198155108709wd,,0,1007819810918003
