prim2_common,prim1_common,strat_id,psu_id,id_code,MODE_FX,MODE_F,AREA_X,AREA,ST,CNTY,INTSITE,HRSF,FFDAYS12,FFDAYS2,CNTY_RES,ST_RES,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,SUB_REG,REG_RES,WAVE,ADD_HRS,COASTAL,CATCH,year,ASG_CODE,month,kod,MODE_ASG,new_list,ON_LIST,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,county,add_ph,DATE1,PRIM1,PRIM2,DIST,ZIP,TIME,GEAR,PVT_RES,SEP_FISH,AGE,F_BY_P,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,SUMMER FLOUNDER,198145368107we,100521981072559235,1005219810725016,3,1,1,1,36,59,235,3,0,0,59,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1005219810725,07,we,,,,1005219810725016,2,0,1,8,,1,27APR93:15:27,8857030301,,1,,1655,1,1,8,8,8,1418.632752,198145368107we,,0,1005219810725016
WINTER FLOUNDER,BLUEFISH,198145368107wd,100521981072459217,1005219810724019,3,1,1,1,36,59,217,3,0,0,81,36,1,1,0,10,0,5,5,4,0,Y,1,1981,1005219810724,07,wd,,,,1005219810724019,2,40,0,8,,2,27APR93:15:27,8835250101,8857042001,1,,1830,1,1,8,8,1,2130.9078867,198145368107wd,,0,1005219810724019
,,198145368107wd,100521981072459217,1005219810724017,3,4,1,1,36,59,217,4,4,3,59,36,1,1,0,3,0,5,5,4,0,Y,1,1981,1005219810724,07,wd,,,,1005219810724017,2,1,0,8,,1,27APR93:15:27,,,1,,1730,1,1,8,8,1,2130.9078867,198145368107wd,,0,1005219810724017
,TAUTOG,198145368207we,100521981071810328,1005219810718015,3,5,1,1,36,103,28,1,5,2,103,36,1,1,0,1,0,5,5,4,0,Y,1,1981,1005219810718,07,we,,,,1005219810718015,1,1,0,8,,1,27APR93:15:27,8839010101,,1,,1300,1,1,8,8,1,1418.632752,198145368207we,,0,1005219810718015
,,198145368207we,100521981071810328,1005219810718014,3,5,1,1,36,103,28,1,5,2,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1005219810718,07,we,,,,1005219810718014,,,,8,,3,27APR93:15:27,,,1,,1215,1,1,8,8,8,1418.632752,198145368207we,,0,1005219810718014
,BLUEFISH,198145368207we,100521981071810328,1005219810718013,3,5,1,1,36,103,28,2,6,2,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1005219810718,07,we,,,,1005219810718013,,,,8,,3,27APR93:15:27,8835250101,,1,,1210,1,1,8,8,8,1418.632752,198145368207we,,0,1005219810718013
,SUMMER FLOUNDER,198145368207we,100521981071810328,1005219810718009,3,5,1,1,36,103,28,2,10,5,103,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1005219810718,07,we,,,,1005219810718009,1,,,8,,3,27APR93:15:27,8857030301,,1,,1145,1,1,8,8,8,1418.632752,198145368207we,,0,1005219810718009
,BLUEFISH,198145368207we,100521981071810328,1005219810718008,3,5,1,1,36,103,28,1.5,6,0,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1005219810718,07,we,,,,1005219810718008,,,,8,,1,27APR93:15:27,8835250101,,1,,1130,1,1,8,8,8,1418.632752,198145368207we,,0,1005219810718008
,SUMMER FLOUNDER,198145368207we,100521981071810328,1005219810718007,3,5,1,1,36,103,28,2.5,2,0,81,36,1,0,0,0,1,5,5,4,,Y,3,1981,1005219810718,07,we,,,,1005219810718006,,,,8,,1,27APR93:15:27,8857030301,,1,,1055,1,1,8,8,8,1418.632752,198145368207we,,0,1005219810718006
,SUMMER FLOUNDER,198145368207we,100521981071810328,1005219810718006,3,5,1,1,36,103,28,2.5,2,0,81,36,1,1,0,2,0,5,5,4,0,Y,1,1981,1005219810718,07,we,,,,1005219810718006,1,2,0,8,,1,27APR93:15:27,8857030301,,1,,1040,1,1,8,8,1,1418.632752,198145368207we,,0,1005219810718006
,BLUEFISH,198145368108wd,100611981082510358,1006119810825016,3,1,5,4,36,103,58,6,50,2,59,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810825,08,wd,,,,1006119810825016,,,,8,,1,27APR93:15:27,8835250101,,8,,1230,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810825016
BLUEFISH,SUMMER FLOUNDER,198145368108wd,100611981082510358,1006119810825015,3,1,5,4,36,103,58,6,50,2,81,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810825,08,wd,,,,1006119810825015,,,,8,,1,27APR93:15:27,8857030301,8835250101,8,,1220,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810825015
,BLUEFISH,198145368108wd,100611981082510358,1006119810825014,3,1,5,4,36,103,58,3,50,2,59,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810825,08,wd,,,,1006119810825014,,,,8,,1,27APR93:15:27,8835250101,,8,,1210,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810825014
BLUEFISH,SUMMER FLOUNDER,198145368108wd,100611981082510358,1006119810825013,3,1,5,4,36,103,58,3,50,2,103,36,1,1,2,0,0,5,5,4,0,Y,2,1981,1006119810825,08,wd,,,,1006119810825013,2,,,8,,1,27APR93:15:27,8857030301,8835250101,8,,1200,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810825013
,BLUEFISH,198145368108wd,100611981082510358,1006119810825012,3,1,5,4,36,103,58,3.5,4,4,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810825,08,wd,,,,1006119810825012,,,,8,,3,27APR93:15:27,8835250101,,8,,1150,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810825012
,SUMMER FLOUNDER,198145368108wd,100611981082510358,1006119810825010,3,1,5,4,36,103,58,1,5,3,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810825,08,wd,,,,1006119810825010,,,,8,,3,27APR93:15:27,8857030301,,8,,1130,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810825010
,BLUEFISH,198145368108wd,100611981082510358,1006119810825009,3,1,5,4,36,103,58,0.5,5,2,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810825,08,wd,,,,1006119810825009,,,,8,,1,27APR93:15:27,8835250101,,8,,1120,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810825009
,SUMMER FLOUNDER,198145368108wd,100611981082510358,1006119810825008,3,1,5,4,36,103,58,0.5,5,2,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810825,08,wd,,,,1006119810825008,,,,8,,1,27APR93:15:27,8857030301,,8,,1110,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810825008
,BLUEFISH,198145368108wd,100611981082510358,1006119810825006,3,1,5,4,36,103,58,6,10,10,59,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006119810825,08,wd,,,,1006119810825006,2,0,3,8,,1,27APR93:15:27,8835250101,,8,,1050,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810825006
,BLUEFISH,198145368108wd,100611981082510358,1006119810825005,3,1,5,4,36,103,58,5.5,30,16,17,34,1,1,0,4,0,5,5,4,0,O,1,1981,1006119810825,08,wd,,,,1006119810825005,2,4,0,8,,1,27APR93:15:27,8835250101,,8,,1040,1,1,8,8,1,5254.4257235,198145368108wd,,0,1006119810825005
,BLUEFISH,198145368108wd,100611981082510358,1006119810825004,3,1,5,4,36,103,58,4,1,1,81,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810825,08,wd,,,,1006119810825004,,,,8,,1,27APR93:15:27,8835250101,,8,,1030,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810825004
,BLUEFISH,198145368108wd,100611981082510358,1006119810825002,3,1,5,4,36,103,58,1.5,2,1,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810825,08,wd,,,,1006119810825002,,,,8,,1,27APR93:15:27,8835250101,,8,,1010,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810825002
,BLUEFISH,198145368108wd,100611981082510358,1006119810825001,3,1,5,4,36,103,58,1.5,30,10,81,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810825,08,wd,,,,1006119810825001,,,,8,,1,27APR93:15:27,8835250101,,8,,1000,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810825001
,BLUEFISH,198145368108wd,100611981081310358,1006119810813015,3,1,5,4,36,103,58,2,30,10,103,36,1,1,0,1,0,5,5,4,0,Y,1,1981,1006119810813,08,wd,,,,1006119810813015,2,1,0,8,,3,27APR93:15:27,8835250101,,8,,1700,1,1,8,8,1,4990.3159769,198145368108wd,,0,1006119810813015
,BLUEFISH,198145368108wd,100611981081310358,1006119810813014,3,1,5,4,36,103,58,2,30,10,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810813,08,wd,,,,1006119810813014,,,,8,,3,27APR93:15:27,8835250101,,8,,1700,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810813014
,BLUEFISH,198145368108wd,100611981081310358,1006119810813013,3,1,5,4,36,103,58,2,30,10,103,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006119810813,08,wd,,,,1006119810813013,2,,,8,,3,27APR93:15:27,8835250101,,8,,1700,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810813013
,BLUEFISH,198145368108wd,100611981081310358,1006119810813012,3,1,5,4,36,103,58,2,30,10,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810813,08,wd,,,,1006119810813012,,,,8,,3,27APR93:15:27,8835250101,,8,,1700,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810813012
SUMMER FLOUNDER,BLUEFISH,198145368108wd,100611981081310358,1006119810813011,3,1,5,4,36,103,58,6,15,10,61,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006119810813,08,wd,,,,1006119810813011,2,0,2,8,,3,27APR93:15:27,8835250101,8857030301,8,,1600,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810813011
,SUMMER FLOUNDER,198145368108wd,100611981081310358,1006119810813009,3,1,5,4,36,103,58,8,30,13,103,36,1,1,0,1,0,5,5,4,0,Y,1,1981,1006119810813,08,wd,,,,1006119810813009,2,1,0,8,,1,27APR93:15:27,8857030301,,8,,1600,1,1,8,8,1,4990.3159769,198145368108wd,,0,1006119810813009
,BLUEFISH,198145368108wd,100611981081310358,1006119810813008,3,1,5,4,36,103,58,0.5,1,1,73,6,1,1,0,0,0,5,1,4,,O,2,1981,1006119810813,08,wd,,,,1006119810813008,,,,8,,3,27APR93:15:27,8835250101,,8,,1500,1,1,8,8,8,5254.4257235,198145368108wd,,0,1006119810813008
,BLUEFISH,198145368108wd,100611981081310358,1006119810813007,3,1,5,4,36,103,58,0.5,1,1,73,6,1,1,0,0,0,5,1,4,,O,2,1981,1006119810813,08,wd,,,,1006119810813007,,,,8,,3,05JUN90:09:03,8835250101,,8,,1500,1,1,8,8,8,5254.4257235,198145368108wd,,0,1006119810813007
,BLUEFISH,198145368108wd,100611981081310358,1006119810813005,3,1,5,4,36,103,58,7,12,2,81,36,1,1,0,2,0,5,5,4,0,Y,1,1981,1006119810813,08,wd,,,,1006119810813005,2,2,0,8,,1,27APR93:15:27,8835250101,,8,,1300,1,1,8,8,1,4990.3159769,198145368108wd,,0,1006119810813005
,BLUEFISH,198145368108wd,100611981081310358,1006119810813004,3,1,5,4,36,103,58,1.5,4,3,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810813,08,wd,,,,1006119810813004,,,,8,,3,27APR93:15:27,8835250101,,8,,1400,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810813004
,BLUEFISH,198145368108wd,100611981081310358,1006119810813003,3,1,5,4,36,103,58,1.5,4,3,103,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006119810813,08,wd,,,,1006119810813003,2,,,8,,3,27APR93:15:27,8835250101,,8,,1400,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810813003
,BLUEFISH,198145368108wd,100611981081310358,1006119810813001,3,1,5,4,36,103,58,4,30,15,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810813,08,wd,,,,1006119810813001,,,,8,,1,27APR93:15:27,8835250101,,8,,1300,1,1,8,8,8,4990.3159769,198145368108wd,,0,1006119810813001
,SUMMER FLOUNDER,198145368107wd,100611981071610358,1006119810716009,3,1,5,4,36,103,58,4,4,2,81,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006119810716,07,wd,,,,1006119810716009,2,0,2,8,,3,27APR93:15:27,8857030301,,8,,1700,1,1,8,8,8,4990.3159769,198145368107wd,,0,1006119810716009
,SUMMER FLOUNDER,198145368107wd,100611981071610358,1006119810716008,3,1,5,4,36,103,58,2.5,5,1,103,36,2,1,0,0,0,5,5,4,,Y,2,1981,1006119810716,07,wd,,,,1006119810716008,,,,8,,9,27APR93:15:27,8857030301,,8,,1700,1,1,8,8,8,4990.3159769,198145368107wd,,0,1006119810716008
,WINTER FLOUNDER,198145368107wd,100611981071610358,1006119810716007,3,1,5,4,36,103,58,1,1,1,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810716,07,wd,,,,1006119810716007,,,,8,,1,27APR93:15:27,8857042001,,8,,1500,1,1,8,8,8,4990.3159769,198145368107wd,,0,1006119810716007
,SUMMER FLOUNDER,198145368107wd,100611981071610358,1006119810716006,3,1,5,4,36,103,58,3,50,10,59,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810716,07,wd,,,,1006119810716006,,,,8,,1,27APR93:15:27,8857030301,,8,,1500,1,1,8,8,8,4990.3159769,198145368107wd,,0,1006119810716006
,SUMMER FLOUNDER,198145368107wd,100611981071610358,1006119810716005,3,1,5,4,36,103,58,2,50,5,59,36,1,1,0,4,0,5,5,4,0,Y,1,1981,1006119810716,07,wd,,,,1006119810716005,2,4,0,8,,1,27APR93:15:27,8857030301,,8,,1400,1,1,8,8,1,4990.3159769,198145368107wd,,0,1006119810716005
,SUMMER FLOUNDER,198145368107wd,100611981071610358,1006119810716004,3,1,5,4,36,103,58,2,1,1,103,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006119810716,07,wd,,,,1006119810716004,2,0,2,8,,1,27APR93:15:27,8857030301,,8,,1200,1,1,8,8,8,4990.3159769,198145368107wd,,0,1006119810716004
,SUMMER FLOUNDER,198145368107wd,1006119810716103201,1006119810716001,3,1,5,4,36,103,201,4,1,1,169,39,1,1,0,0,0,5,,4,,O,2,1981,1006119810716,07,wd,,,,1006119810716001,,,,8,,1,27APR93:15:27,8857030301,,8,,100,1,1,8,8,8,12583.05438,198145368107wd,,0,1006119810716001
,SUMMER FLOUNDER,198145368207wd,1006119810707103224,1006119810707015,3,5,5,4,36,103,224,8.5,1,1,81,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006119810707,07,wd,,,,1006119810707015,2,,,8,,3,27APR93:15:27,8857030301,,8,,1410,1,1,8,8,8,4990.3159769,198145368207wd,,0,1006119810707015
,SUMMER FLOUNDER,198145368207wd,1006119810707103224,1006119810707014,3,5,5,4,36,103,224,4,6,2,59,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006119810707,07,wd,,,,1006119810707014,2,,,8,,3,27APR93:15:27,8857030301,,8,,1400,1,1,8,8,8,4990.3159769,198145368207wd,,0,1006119810707014
,SUMMER FLOUNDER,198145368207wd,1006119810707103224,1006119810707012,3,5,5,4,36,103,224,2,1,1,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810707,07,wd,,,,1006119810707012,,,,8,,1,27APR93:15:27,8857030301,,8,,1500,1,1,8,8,8,4990.3159769,198145368207wd,,0,1006119810707012
,SUMMER FLOUNDER,198145368207wd,1006119810707103224,1006119810707011,3,5,5,4,36,103,224,2,3,2,58,36,1,1,0,0,0,5,5,4,,N,2,1981,1006119810707,07,wd,,,,1006119810707011,,,,8,,1,27APR93:15:27,8857030301,,8,,1500,1,1,8,8,8,4658.4852367,198145368207wd,,0,1006119810707011
,SUMMER FLOUNDER,198145368207wd,1006119810707103224,1006119810707010,3,5,5,4,36,103,224,2,3,2,59,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810707,07,wd,,,,1006119810707010,,,,8,,1,27APR93:15:27,8857030301,,8,,1400,1,1,8,8,8,4990.3159769,198145368207wd,,0,1006119810707010
,SUMMER FLOUNDER,198145368207wd,1006119810707103224,1006119810707007,3,5,5,4,36,103,224,1,100,20,103,36,2,1,0,0,0,5,5,4,,Y,2,1981,1006119810707,07,wd,,,,1006119810707007,,,,8,,9,27APR93:15:27,8857030301,,8,,1200,1,1,8,8,8,4990.3159769,198145368207wd,,0,1006119810707007
,SUMMER FLOUNDER,198145368207wd,1006119810707103224,1006119810707006,3,5,5,4,36,103,224,1,10,2,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810707,07,wd,,,,1006119810707006,,,,8,,1,27APR93:15:27,8857030301,,8,,1200,1,1,8,8,8,4990.3159769,198145368207wd,,0,1006119810707006
,SUMMER FLOUNDER,198145368207wd,1006119810707103224,1006119810707005,3,5,5,4,36,103,224,4.5,2,1,81,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810707,07,wd,,,,1006119810707005,,,,8,,1,27APR93:15:27,8857030301,,8,,1200,1,1,8,8,8,4990.3159769,198145368207wd,,0,1006119810707005
,SUMMER FLOUNDER,198145368207wd,1006119810707103224,1006119810707004,3,5,5,4,36,103,224,4,4,2,81,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810707,07,wd,,,,1006119810707004,,,,8,,1,27APR93:15:27,8857030301,,8,,1100,1,1,8,8,8,4990.3159769,198145368207wd,,0,1006119810707004
,SUMMER FLOUNDER,198145368207wd,1006119810707103224,1006119810707003,3,5,5,4,36,103,224,4.5,3,3,81,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810707,07,wd,,,,1006119810707003,,,,8,,1,27APR93:15:27,8857030301,,8,,1100,1,1,8,8,8,4990.3159769,198145368207wd,,0,1006119810707003
,SUMMER FLOUNDER,198145368207wd,1006119810707103224,1006119810707002,3,5,5,4,36,103,224,3,1,1,59,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006119810707,07,wd,,,,1006119810707002,2,,,8,,3,27APR93:15:27,8857030301,,8,,1100,1,1,8,8,8,4990.3159769,198145368207wd,,0,1006119810707002
,SUMMER FLOUNDER,198145368207wd,1006119810707103224,1006119810707001,3,5,5,4,36,103,224,1,1,1,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006119810707,07,wd,,,,1006119810707001,,,,8,,1,27APR93:15:27,8857030301,,8,,1000,1,1,8,8,8,4990.3159769,198145368207wd,,0,1006119810707001
,,198145368108we,10060198108305743,1006019810830011,3,1,5,4,36,57,43,5,5,3,81,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006019810830,08,we,,,,1006019810830011,,,,8,,1,27APR93:15:27,,,8,,1445,1,1,8,8,8,7955.9888691,198145368108we,,0,1006019810830011
,BLUEFISH,198145368108we,10060198108305743,1006019810830010,3,1,5,4,36,57,43,5,50,30,57,36,1,1,1,0,0,5,5,4,0,N,2,1981,1006019810830,08,we,,,,1006019810830010,2,,,8,,1,27APR93:15:27,8835250101,,8,,1420,1,1,8,8,8,7426.9559005,198145368108we,,0,1006019810830010
,BLUEFISH,198145368108we,10060198108305743,1006019810830009,3,1,5,4,36,57,43,3,5,5,57,36,1,1,0,0,0,5,5,4,,N,2,1981,1006019810830,08,we,,,,1006019810830009,,,,8,,2,27APR93:15:27,8835250101,,8,,1400,1,1,8,8,8,7426.9559005,198145368108we,,0,1006019810830009
,,198145368108we,10060198108305743,1006019810830007,3,1,5,4,36,57,43,5,50,12,57,36,1,1,5,0,0,5,5,4,0,N,2,1981,1006019810830,08,we,,,,1006019810830007,2,0,20,8,,2,27APR93:15:27,,,8,,1315,1,1,8,8,8,7426.9559005,198145368108we,,0,1006019810830007
,,198145368108we,10060198108305743,1006019810830006,3,1,5,4,36,57,43,2,0,0,57,36,1,1,1,0,0,5,5,4,0,N,2,1981,1006019810830,08,we,,,,1006019810830006,2,0,1,8,,1,27APR93:15:27,,,8,,1300,1,1,8,8,8,7426.9559005,198145368108we,,0,1006019810830006
BLUEFISH,SUMMER FLOUNDER,198145368108we,10060198108305743,1006019810830005,3,1,5,4,36,57,43,4,10,5,81,36,1,1,0,1,0,5,5,4,0,Y,1,1981,1006019810830,08,we,,,,1006019810830005,2,1,0,8,,3,27APR93:15:27,8857030301,8835250101,8,,1230,1,1,8,8,1,7955.9888691,198145368108we,,0,1006019810830005
BLUEFISH,WEAKFISH,198145368108we,10060198108305743,1006019810830003,3,1,5,4,36,57,43,6,100,60,57,36,1,1,1,0,0,5,5,4,0,N,2,1981,1006019810830,08,we,,,,1006019810830003,2,0,12,8,,1,27APR93:15:27,8835440104,8835250101,8,,1220,1,1,8,8,8,7426.9559005,198145368108we,,0,1006019810830003
BLUEFISH,SUMMER FLOUNDER,198145368108we,10060198108305743,1006019810830002,3,1,5,4,36,57,43,3,30,12,57,36,1,1,1,0,0,5,5,4,0,N,2,1981,1006019810830,08,we,,,,1006019810830002,2,,,8,,1,27APR93:15:27,8857030301,8835250101,8,,1155,1,1,8,8,8,7426.9559005,198145368108we,,0,1006019810830002
,SUMMER FLOUNDER,198145368108we,10060198108305743,1006019810830001,3,1,5,4,36,57,43,4,7,7,17,34,1,1,0,0,0,5,5,4,,O,2,1981,1006019810830,08,we,,,,1006019810830001,,,,8,,1,05JUN90:08:59,8857030301,,8,,1145,1,1,8,8,8,8377.0552333,198145368108we,,0,1006019810830001
,BLUEFISH,198145368108we,10060198108291035,1006019810829010,3,2,5,4,36,103,5,2,50,15,103,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006019810829,08,we,,,,1006019810829010,2,0,4,8,,1,27APR93:15:27,8835250101,,8,,1445,1,1,8,8,8,3322.2579595,198145368108we,,0,1006019810829010
,BLUEFISH,198145368108we,10060198108291035,1006019810829009,3,2,5,4,36,103,5,3,20,20,103,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006019810829,08,we,,,,1006019810829009,2,,,8,,1,27APR93:15:27,8835250101,,8,,1330,1,1,8,8,8,3322.2579595,198145368108we,,0,1006019810829009
,BLUEFISH,198145368108we,100601981082910372,1006019810829008,3,3,5,4,36,103,72,1,10,10,61,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006019810829,08,we,,,,1006019810829008,2,0,10,8,,1,27APR93:15:27,8835250101,,8,,1330,1,1,8,8,8,7955.9888691,198145368108we,,0,1006019810829008
SUMMER FLOUNDER,BLUEFISH,198145368108we,100601981082910372,1006019810829007,3,3,5,4,36,103,72,2,0,0,1,36,1,1,0,2,0,5,5,4,0,N,1,1981,1006019810829,08,we,,,,1006019810829007,2,2,0,8,,1,27APR93:15:27,8835250101,8857030301,8,,1300,1,1,8,8,1,7426.9559005,198145368108we,,0,1006019810829007
,BLUEFISH,198145368108we,100601981082910372,1006019810829005,3,3,5,4,36,103,72,1,50,45,61,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006019810829,08,we,,,,1006019810829005,2,0,15,8,,1,27APR93:15:27,8835250101,,8,,1215,1,1,8,8,8,7955.9888691,198145368108we,,0,1006019810829005
BLUEFISH,SUMMER FLOUNDER,198145368108we,100601981082910372,1006019810829004,3,3,5,4,36,103,72,3,8,3,101,36,1,1,1,0,0,5,5,4,0,N,2,1981,1006019810829,08,we,,,,1006019810829004,2,0,10,8,,1,27APR93:15:27,8857030301,8835250101,8,,1210,1,1,8,8,8,7426.9559005,198145368108we,,0,1006019810829004
,BLUEFISH,198145368108we,100601981082910372,1006019810829003,3,3,5,4,36,103,72,2.5,10,8,3,34,1,1,1,0,0,5,5,4,0,O,2,1981,1006019810829,08,we,,,,1006019810829003,2,0,15,8,,1,27APR93:15:27,8835250101,,8,,1200,1,1,8,8,8,8377.0552333,198145368108we,,0,1006019810829003
,BLUEFISH,198145368108we,100601981082910372,1006019810829001,3,3,5,4,36,103,72,1,6,4,103,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006019810829,08,we,,,,1006019810829001,2,0,4,8,,1,27APR93:15:27,8835250101,,8,,1100,1,1,8,8,8,7955.9888691,198145368108we,,0,1006019810829001
,,198145368208we,10060198108221037,1006019810822013,3,5,5,3,36,103,7,2,2,1,103,36,1,1,1,0,0,5,5,4,0,Y,2,1981,1006019810822,08,we,,,,1006019810822013,2,0,1,8,,3,27APR93:15:27,,,8,,1650,1,1,8,8,8,3322.2579595,198145368208we,,0,1006019810822013
,,198145368208we,10060198108221037,1006019810822012,3,5,5,3,36,103,7,1,50,10,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006019810822,08,we,,,,1006019810822012,,,,8,,1,27APR93:15:27,,,8,,1545,1,1,8,8,8,3322.2579595,198145368208we,,0,1006019810822012
,BLUEFISH,198145368208we,10060198108221037,1006019810822010,3,5,5,3,36,103,7,1,10,9,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006019810822,08,we,,,,1006019810822010,,,,8,,1,27APR93:15:27,8835250101,,8,,1545,1,1,8,8,8,3322.2579595,198145368208we,,0,1006019810822010
,BLUEFISH,198145368208we,10060198108221037,1006019810822009,3,5,5,3,36,103,7,4,20,6,3,34,1,1,1,0,0,5,5,4,0,O,2,1981,1006019810822,08,we,,,,1006019810822009,2,0,1,8,,1,27APR93:15:27,8835250101,,8,,1500,1,1,8,8,8,3498.0866469,198145368208we,,0,1006019810822009
,BLUEFISH,198145368208we,10060198108221037,1006019810822008,3,5,5,3,36,103,7,2,12,8,103,36,1,1,0,0,0,5,5,4,3,Y,2,1981,1006019810822,08,we,,,,1006019810822008,,,,8,,1,27APR93:15:27,8835250101,,8,,1425,1,1,8,8,8,3322.2579595,198145368208we,,0,1006019810822008
,WINTER FLOUNDER,198145368208we,10060198108221037,1006019810822007,3,5,5,3,36,103,7,0.5,12,2,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006019810822,08,we,,,,1006019810822007,,,,8,,3,27APR93:15:27,8857042001,,8,,1300,1,1,8,8,8,3322.2579595,198145368208we,,0,1006019810822007
,WINTER FLOUNDER,198145368208we,10060198108221037,1006019810822006,3,5,5,3,36,103,7,3,12,8,47,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006019810822,08,we,,,,1006019810822006,,,,8,,1,27APR93:15:27,8857042001,,8,,1200,1,1,8,8,8,3322.2579595,198145368208we,,0,1006019810822006
,WINTER FLOUNDER,198145368208we,10060198108221037,1006019810822005,3,5,5,3,36,103,7,3,10,8,47,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006019810822,08,we,,,,1006019810822005,,,,8,,1,27APR93:15:27,8857042001,,8,,1200,1,1,8,8,8,3322.2579595,198145368208we,,0,1006019810822005
,WINTER FLOUNDER,198145368208we,10060198108221037,1006019810822004,3,5,5,3,36,103,7,3,5,4,103,36,1,1,0,0,0,5,5,4,,Y,2,1981,1006019810822,08,we,,,,1006019810822004,,,,8,,1,27APR93:15:27,8857042001,,8,,1200,1,1,8,8,8,3322.2579595,198145368208we,,0,1006019810822004
,WINTER FLOUNDER,198145368208we,10060198108221037,1006019810822002,3,5,5,3,36,103,7,3,3,2,103,36,1,1,0,4,0,5,5,4,0,Y,1,1981,1006019810822,08,we,,,,1006019810822002,2,4,0,8,,1,27APR93:15:27,8857042001,,8,,1100,1,1,8,8,1,3322.2579595,198145368208we,,0,1006019810822002
,WINTER FLOUNDER,198145368208we,10060198108221037,1006019810822001,3,5,5,3,36,103,7,1,20,8,103,36,1,1,0,0,0,5,5,4,1,Y,2,1981,1006019810822,08,we,,,,1006019810822001,,,,8,,1,27APR93:15:27,8857042001,,8,,1000,1,1,8,8,8,3322.2579595,198145368208we,,0,1006019810822001
